Title,Directed by,Produced by,Starring,Lead,Cinematography,Production companies,Distributed by,Release_date_dt,Release_month,Running_time_min,Country,Language,Budget,Box_office,Box_office_opening,Rating
The Lost City of Z,James Gray,"['Dede Gardner', 'Jeremy Kleiner', 'Anthony Katagas', 'James Gray', 'Dale Armin Johnson']","['Charlie Hunnam', 'Robert Pattinson', 'Sienna Miller', 'Tom Holland', 'Angus Macfadyen', 'Ian McDiarmid', 'Franco Nero']",Charlie Hunnam,Darius Khondji,"['Plan B Entertainment', 'Keep Your Head Productions', 'MICA Entertainment', 'MadRiver Pictures']","['Amazon Studios', 'Bleecker Street']",2016-10-15,10.0,,United States,English,30000000.0,19300000.0,110175.0,PG-13
My Entire High School Sinking into the Sea,Dash Shaw,"['Kyle Martin', 'Craig Zobel', 'Dash Shaw']","['Jason Schwartzman', 'Reggie Watts', 'Maya Rudolph', 'Lena Dunham', 'Susan Sarandon', 'Thomas Jay Ryan', 'Alex Karpovsky', 'John Cameron Mitchell']",Jason Schwartzman,,"['Washington Square Films', 'Electric Chinoland', 'Low Spark Films']",GKIDS,2016-09-11,9.0,75.0,United States,English,,,13684.0,PG-13
The Outcasts,Peter Hutchings,"['Claude Dal Farra', 'Brice Dal Farra', 'Brian Keady']","['Victoria Justice', 'Eden Sher', 'Ashley Rickards', 'Claudia Lee', 'Katie Chang', 'Peyton List', 'Jazmyn C. Richardson', 'Avan Jogia']",Victoria Justice,John Thomas,"['Vision Films', 'Strategic Motion Ventures', 'BCDF Pictures']","['Swen Releasing', 'Red Granite International']",2017-04-14,4.0,95.0,United States,English,,,1008.0,PG-13
Born in China,Lu Chuan,"['Roy Conli', 'Brian Leith', 'Phil Chapman']",,,,"['Disneynature', 'Shanghai Media Group', 'Chuan Films', 'Brian Leith Productions']","['Walt Disney Studios Motion Pictures', 'Shanghai Media Group', '(China)']",2016-08-12,8.0,76.0,,,5000000.0,25100000.0,4790367.0,G
Unforgettable,Denise Di Novi,"['Denise Di Novi', 'Alison Greenspan', 'Ravi D. Mehta']","['Rosario Dawson', 'Katherine Heigl', 'Geoff Stults']",Rosario Dawson,Caleb Deschanel,['Di Novi Pictures'],Warner Bros. Pictures,2017-04-21,4.0,100.0,United States,English,12000000.0,17800000.0,4785431.0,R
The Promise,Terry George,"['Eric Esrailian', 'Mike Medavoy', 'William Horberg']","['Oscar Isaac', 'Charlotte Le Bon', 'Christian Bale', 'Daniel Giménez Cacho', 'Shohreh Aghdashloo', 'Marwan Kenzari', 'Angela Sarafyan', 'James Cromwell']",Oscar Isaac,Javier Aguirresarobe,"['Survival Pictures', 'FilmNation Entertainment']",Open Road Films,2016-09-11,9.0,134.0,United States,English,90000000.0,12400000.0,4095718.0,PG-13
The Circle,James Ponsoldt,"['Anthony Bregman', 'Gary Goetzman', 'Tom Hanks', 'James Ponsoldt']","['Emma Watson', 'Tom Hanks', 'John Boyega', 'Karen Gillan', 'Ellar Coltrane', 'Patton Oswalt', 'Glenne Headly', 'Bill Paxton']",Emma Watson,Matthew Libatique,"['Image Nation Abu Dhabi', 'Playtone', 'Likely Story', 'IM Global', 'Parkes + Macdonald Productions', 'Route One', '1978 Films']","['STXfilms', 'EuropaCorp']",2017-04-26,4.0,110.0,United States,English,18000000.0,40700000.0,9034148.0,PG-13
How to Be a Latin Lover,Ken Marino,"['Eugenio Derbez', 'Benjamin Odell']","['Eugenio Derbez', 'Salma Hayek', 'Raphael Alejandro', 'Raquel Welch', 'Linda Lavin', 'Renée Taylor', 'Rob Corddry', 'Rob Riggle', 'Kristen Bell', 'Rob Lowe']",Eugenio Derbez,John Bailey,['3Pas Studios'],Pantelion Films,2017-04-28,4.0,115.0,United States,,10000000.0,62600000.0,12252439.0,PG-13
Sleight,J. D. Dillard,"['Eric B. Fleischman', 'Sean Tabibian', 'Alex Theurer']","['Jacob Latimore', 'Seychelle Gabriel', 'Sasheer Zamata', 'Storm Reid', 'Cameron Esposito', 'Dulé Hill']",Jacob Latimore,Ed Wu,['Diablo Entertainment'],"['WWE Studios', 'BH Tilt', 'High Top Releasing']",2016-01-23,1.0,89.0,United States,English,,4000000.0,1701785.0,R
Guardians of the Galaxy Vol. 2,James Gunn,Kevin Feige,"['Chris Pratt', 'Zoe Saldana', 'Dave Bautista', 'Vin Diesel', 'Bradley Cooper', 'Michael Rooker', 'Karen Gillan', 'Pom Klementieff', 'Elizabeth Debicki', 'Chris Sullivan', 'Sean Gunn', 'Sylvester Stallone', 'Kurt Russell']",Chris Pratt,Henry Braham,['Marvel Studios'],"['Walt Disney Studios', 'Motion Pictures']",2017-04-10,4.0,137.0,United States,English,200000000.0,863800000.0,146510104.0,PG-13
The Lovers,Azazel Jacobs,"['Ben LeClair', 'Chris Stinson']","['Debra Winger', 'Tracy Letts', 'Aidan Gillen', 'Melora Walters', 'Tyler Ross', 'Jessica Sula']",Debra Winger,Tobias Datum,['A24'],A24,2017-04-22,4.0,94.0,United States,English,,2200000.0,66286.0,R
3 Generations,Gaby Dellal,"['Dorothy Berwin', 'Gaby Dellal', 'Marc Turtletaub', 'Peter Saraf']","['Naomi Watts', 'Elle Fanning', 'Susan Sarandon', 'Tate Donovan', 'Linda Emond', 'Sam Trammell']",Naomi Watts,David Johnson,"['Big Beach', 'InFilm Productions', 'IM Global']",The Weinstein Company,2015-09-12,9.0,92.0,United States,English,,,105215.0,PG-13
King Arthur: Legend of the Sword,Guy Ritchie,"['Akiva Goldsman', 'Joby Harold', 'Tory Tunnell', 'Steve Clark-Hall', 'Guy Ritchie', 'Lionel Wigram']","['Charlie Hunnam', 'Àstrid Bergès-Frisbey', 'Djimon Hounsou', 'Aidan Gillen', 'Jude Law', 'Eric Bana']",Charlie Hunnam,John Mathieson,"['Warner Bros. Pictures', 'Weed Road Pictures', 'Safehouse Pictures', 'Ritchie/Wigram Productions', 'Village Roadshow Pictures']","['Warner Bros. Pictures (International)', 'Roadshow Films (Australia and New Zealand)']",2017-05-08,5.0,126.0,,English,175000000.0,148700000.0,15371270.0,PG-13
Snatched,Jonathan Levine,"['Peter Chernin', 'Jenno Topping', 'Paul Feig', 'Jessie Henderson']","['Amy Schumer', 'Goldie Hawn', 'Joan Cusack', 'Ike Barinholtz', 'Wanda Sykes', 'Christopher Meloni']",Amy Schumer,Florian Ballhaus,"['Chernin Entertainment', 'Feigco Entertainment', 'TSG Entertainment']",20th Century Fox,2017-05-02,5.0,90.0,United States,English,42000000.0,60800000.0,19542248.0,R
Lowriders,Ricardo de Montreuil,"['Brian Grazer', 'Jason Blum']","['Demián Bichir', 'Gabriel Chavarria', 'Theo Rossi', 'Melissa Benoist', 'Tony Revolori', 'Eva Longoria']",Demián Bichir,Andrés E. Sánchez,"['Blumhouse Productions', 'Imagine Entertainment', 'Telemundo']","['BH Tilt', 'Universal Pictures']",2016-06-01,6.0,99.0,United States,English,5000000.0,6300000.0,2403885.0,PG-13
The Wall,Doug Liman,Dave Bartis,"['Aaron Taylor-Johnson', 'John Cena', 'Laith Nakli']",Aaron Taylor-Johnson,Roman Vasyanov,"['Big Indie Pictures', 'Picrow', 'Amazon Studios']",Roadside Attractions,2017-05-12,5.0,88.0,United States,English,3000000.0,4500000.0,,Unknown
Paris Can Wait,Eleanor Coppola,"['Eleanor Coppola', 'Fred Roos']","['Diane Lane', 'Arnaud Viard', 'Alec Baldwin']",Diane Lane,Crystal Fournier,"['American Zoetrope', 'Corner Piece Capital', 'Lifetime Films', 'Protagonist Pictures', 'Tohokushinsha Film', 'A+E Studios']",Sony Pictures Classics,2016-09-12,9.0,92.0,,English,5000000.0,8900000.0,98850.0,PG
Alien: Covenant,Ridley Scott,"['David Giler', 'Walter Hill', 'Ridley Scott', 'Mark Huffam', 'Michael Schaefer']","['Michael Fassbender', 'Katherine Waterston', 'Billy Crudup', 'Danny McBride', 'Demián Bichir']",Michael Fassbender,Dariusz Wolski,"['20th Century Fox', 'TSG Entertainment', 'Brandywine Productions', 'Scott Free Productions']",20th Century Fox,2017-05-04,5.0,122.0,,English,97000000.0,240900000.0,36160621.0,R
Diary of a Wimpy Kid: The Long Haul,David Bowers,"['Nina Jacobson', 'Brad Simpson']","['Jason Drucker', 'Alicia Silverstone', 'Tom Everett Scott', 'Charlie Wright', 'Owen Asztalos']",Jason Drucker,Anthony B. Richmond,"['Fox 2000 Pictures', 'Color Force', 'TSG Entertainment']",20th Century Fox,2017-05-19,5.0,91.0,United States,English,22000000.0,40100000.0,7126084.0,PG
"Everything, Everything",Stella Meghie,"['Elysa Dutton', 'Leslie Morgenstein']","['Amandla Stenberg', 'Nick Robinson']",Amandla Stenberg,Igor Jadue-Lillo,"['Metro-Goldwyn-Mayer', 'Alloy Entertainment']",Warner Bros. Pictures,2017-05-19,5.0,96.0,United States,English,10000000.0,61600000.0,11727390.0,PG-13
Wakefield,Robin Swicord,"['Bonnie Curtis', 'Wendy Federman', 'Julie Lynn', 'Carl Moellenberg', 'Sainty Nelsen', 'Eric Nelsen']","['Bryan Cranston', 'Jennifer Garner', ""Beverly D'Angelo"", ""Jason O'Mara"", 'Pippa Bennett-Warner']",Bryan Cranston,Andrei Bowden-Schwartz,['Mockingbird Pictures'],IFC Films,2016-09-02,9.0,96.0,United States,English,,,11299.0,R
Baywatch,Seth Gordon,"['Ivan Reitman', 'Michael Berk', 'Douglas Schwartz', 'Gregory J. Bonann', 'Beau Flynn']","['Dwayne Johnson', 'Zac Efron', 'Priyanka Chopra', 'Alexandra Daddario', 'David Hasselhoff']",Dwayne Johnson,Eric Steelberg,"['Paramount Pictures', 'Huahua Media', 'Shanghai Film Group', 'Uncharted', 'Contrafilm', 'The Montecito Picture Company', 'Vinson Pictures', 'Seven Bucks Productions', 'Flynn Company', 'Cold Spring Pictures', 'Fremantle Productions']",Paramount Pictures,2017-05-13,5.0,116.0,United States,English,65000000.0,177900000.0,18503871.0,R
Pirates of the Caribbean:Dead Men Tell No Tales,"['Joachim Rønning', 'Espen Sandberg']",Jerry Bruckheimer,"['Johnny Depp', 'Javier Bardem', 'Geoffrey Rush', 'Brenton Thwaites', 'Kaya Scodelario', 'Kevin McNally']",Johnny Depp,Paul Cameron,"['Walt Disney Pictures', 'Jerry Bruckheimer Films']","['Walt Disney Studios', 'Motion Pictures']",2017-05-11,5.0,129.0,United States,English,230000000.0,794900000.0,62983253.0,PG-13
Buena Vista Social Club: Adios,Lucy Walker,"['Christine Cowin', 'Zak Kilberg', 'Victor Moyers']","['Omara Portuondo', 'Jesus ""Aguaje"" Ramos', 'Manuel ""Guajiro"" Mirabal', 'Barbarito Torres', 'Guajirito Mirabal', 'Eliades Ochoa']",Omara Portuondo,,"['Blink TV', 'Broad Green Pictures', 'Convergent Media']","['Broad Green Pictures', '(United States)', 'StudioCanal', '(United Kingdom)']",2017-05-26,5.0,111.0,,English,,,64469.0,PG
Wonder Woman,Patty Jenkins,"['Charles Roven', 'Deborah Snyder', 'Zack Snyder', 'Richard Suckle']","['Gal Gadot', 'Chris Pine', 'Robin Wright', 'Danny Huston', 'David Thewlis', 'Connie Nielsen', 'Elena Anaya']",Gal Gadot,Matthew Jensen,"['Warner Bros. Pictures', 'RatPac-Dune Entertainment', 'DC Films', 'Atlas Entertainment', 'Cruel and Unusual Films', 'Tencent Pictures', 'Wanda Pictures']",Warner Bros. Pictures,2017-05-15,5.0,141.0,United States,English,120000000.0,822300000.0,103251471.0,PG-13
Captain Underpants:The First Epic Movie,David Soren,"['Mireille Soria', 'Mark Swift']","['Kevin Hart', 'Ed Helms', 'Thomas Middleditch', 'Nick Kroll', 'Jordan Peele', 'Kristen Schaal']",Kevin Hart,,['DreamWorks Animation'],20th Century Fox,2017-05-21,5.0,88.0,United States,English,38000000.0,125400000.0,23851539.0,PG
Dean,Demetri Martin,"['Giles Andrew', 'Elliott Watson', 'Jessica Latham', 'Demetri Martin', 'Charles James Denton']","['Demetri Martin', 'Kevin Kline', 'Gillian Jacobs', 'Rory Scovel', 'Christine Woods', 'Ginger Gonzaga', 'Peter Scolari', 'Briga Heelan', 'Reid Scott', 'Mary Steenburgen']",Demetri Martin,Mark Schwartzband,"['Honora', 'Abbolita Productions']","['CBS Films (United States)', 'Universal Pictures (International)']",2016-04-16,4.0,93.0,United States,English,,,60366.0,PG-13
The Mummy,Alex Kurtzman,"['Alex Kurtzman', 'Chris Morgan', 'Sean Daniel', 'Sarah Bradshaw']","['Tom Cruise', 'Annabelle Wallis', 'Sofia Boutella', 'Jake Johnson', 'Courtney B. Vance', 'Marwan Kenzari', 'Russell Crowe']",Tom Cruise,Ben Seresin,"['Perfect World Pictures', 'K/O Paper Products', 'Conspiracy Factory', 'Sean Daniel Company', 'Secret Hideout']",Universal Pictures,2017-05-22,5.0,110.0,United States,English,125000000.0,410000000.0,43369635.0,PG-13
It Comes at Night,Trey Edward Shults,"['David Kaplan', 'Andrea Roa']","['Joel Edgerton', 'Christopher Abbott', 'Carmen Ejogo', 'Kelvin Harrison Jr.', 'Riley Keough']",Joel Edgerton,Drew Daniels,"['A24', 'Animal Kingdom']",A24,2017-04-29,4.0,91.0,United States,English,2400000.0,20000000.0,5988370.0,R
My Cousin Rachel,Roger Michell,Kevin Loader,"['Rachel Weisz', 'Sam Claflin', 'Iain Glen', 'Holliday Grainger', 'Pierfrancesco Favino']",Rachel Weisz,Mike Eley,"['Fox Searchlight Pictures', 'Free Range Films', 'TSG Entertainment']",Fox Searchlight Pictures,2017-06-09,6.0,106.0,,English,,9200000.0,969941.0,PG-13
Megan Leavey,Gabriela Cowperthwaite,"['Mickey Liddell', 'Jennifer Monroe', 'Pete Shilaimon']","['Varco', 'Kate Mara', 'Ramón Rodríguez', 'Tom Felton', 'Bradley Whitford', 'Will Patton', 'Sam Keeley', 'Common', 'Edie Falco']",Varco,Lorenzo Senatore,['LD Entertainment'],Bleecker Street,2017-06-05,6.0,116.0,United States,English,,14500000.0,3810867.0,PG-13
Beatriz at Dinner,Miguel Arteta,"['Aaron L. Gilbert', 'David Hinojosa', 'Christine Vachon', 'Pamela Koffler']","['John Early', 'Salma Hayek', 'John Lithgow', 'Connie Britton', 'Jay Duplass', 'Amy Landecker', 'Chloë Sevigny', 'David Warshofsky']",John Early,Wyatt Garfield,"['Killer Films', 'Bron Studios']","['Roadside Attractions', 'FilmNation Entertainment', 'Elevation Pictures']",2017-01-23,1.0,83.0,,English,,7400000.0,141959.0,R
Cars 3,Brian Fee,Kevin Reher,"['Owen Wilson', 'Cristela Alonzo', 'Chris Cooper', 'Armie Hammer', 'Larry the Cable Guy', 'Bonnie Hunt', 'Nathan Fillion', 'Lea DeLaria', 'Kerry Washington']",Owen Wilson,"['Jeremy Lasky (camera)', 'Kim White (lighting)']","['Walt Disney Pictures', 'Pixar Animation Studios']","['Walt Disney Studios', 'Motion Pictures']",2017-05-23,5.0,102.0,United States,English,175000000.0,383900000.0,53688680.0,G
Rough Night,Lucia Aniello,"['Matt Tolmach', 'Lucia Aniello', 'Paul W. Downs', 'Dave Becky']","['Scarlett Johansson', 'Kate McKinnon', 'Jillian Bell', 'Ilana Glazer', 'Zoë Kravitz']",Scarlett Johansson,Sean Porter,"['Columbia Pictures', 'LStar Capital', 'Matt Tolmach Productions', 'Paulilu Productions']",Sony Pictures Releasing,2017-06-12,6.0,101.0,United States,English,20000000.0,47300000.0,8004283.0,R
All Eyez on Me,Benny Boom,"['David Robinson', 'L.T. Hutton', 'James G. Robinson']","['Demetrius Shipp Jr.', 'Kat Graham', 'Lauren Cohan', 'Hill Harper', 'Danai Gurira']",Demetrius Shipp Jr.,Peter Menzies Jr.,"['Summit Entertainment', 'Morgan Creek Productions', 'Program Pictures', 'Codeblack Films']",Lionsgate,2017-06-14,6.0,140.0,United States,English,40000000.0,55700000.0,26435354.0,R
47 Meters Down,Johannes Roberts,"['James Harris', 'Mark Lane']","['Claire Holt', 'Mandy Moore']",Claire Holt,Mark Silk,"['The Fyzz Facility', 'Dragon Root', 'Flexibon Films', 'Lantica Pictures', 'Dimension Films']","['Entertainment Studios Motion Pictures', '(North America)', 'Entertainment One', '(United Kingdom)']",2017-06-12,6.0,85.0,,English,5300000.0,62600000.0,11205561.0,PG-13
The Book of Henry,Colin Trevorrow,"['Sidney Kimmel', 'Jenette Kahn', 'Adam Richman']","['Naomi Watts', 'Jaeden Lieberher', 'Jacob Tremblay', 'Sarah Silverman', 'Lee Pace', 'Maddie Ziegler', 'Dean Norris']",Naomi Watts,John Schwartzman,"['Sidney Kimmel Entertainment', 'Double Nickel Entertainment']",Focus Features,2017-06-14,6.0,105.0,United States,English,10000000.0,4600000.0,1424540.0,PG-13
Transformers: The Last Knight,Michael Bay,"['Lorenzo di Bonaventura', 'Tom DeSanto', 'Don Murphy', 'Ian Bryce']","['Mark Wahlberg', 'Josh Duhamel', 'Stanley Tucci', 'Anthony Hopkins']",Mark Wahlberg,Jonathan Sela,"['Hasbro Films', 'Di Bonaventura Pictures', 'Huahua Media', 'Weying Galaxy', 'The H Collective']",Paramount Pictures,2017-06-18,6.0,149.0,United States,English,217000000.0,605400000.0,44680073.0,PG-13
The Beguiled,Sofia Coppola,"['Youree Henley', 'Sofia Coppola']","['Colin Farrell', 'Nicole Kidman', 'Kirsten Dunst', 'Elle Fanning']",Colin Farrell,Philippe Le Sourd,"['American Zoetrope', 'FR Productions']",Focus Features,2017-05-24,5.0,94.0,United States,English,10000000.0,27400000.0,229292.0,R
The Big Sick,Michael Showalter,"['Judd Apatow', 'Barry Mendel']","['Kumail Nanjiani', 'Zoe Kazan', 'Holly Hunter', 'Ray Romano']",Kumail Nanjiani,Brian Burgoyne,"['FilmNation Entertainment', 'Apatow Productions']","['Amazon Studios', 'Lionsgate']",2017-01-20,1.0,120.0,United States,English,5000000.0,56400000.0,421577.0,R
The Bad Batch,Ana Lily Amirpour,"['Megan Ellison', 'Danny Gabai', 'Sina Sayyah']","['Suki Waterhouse', 'Jason Momoa', 'Giovanni Ribisi', 'Keanu Reeves']",Suki Waterhouse,Lyle Vincent,"['Annapurna Pictures', 'VICE Films', 'Human Stew Factory']",Neon,2016-09-06,9.0,118.0,United States,,6000000.0,,89111.0,R
Baby Driver,Edgar Wright,"['Nira Park', 'Tim Bevan', 'Eric Fellner']","['Ansel Elgort', 'Kevin Spacey', 'Lily James', 'Eiza González', 'Jon Hamm', 'Jamie Foxx', 'Jon Bernthal']",Ansel Elgort,Bill Pope,"['TriStar Pictures', 'MRC', 'Big Talk Productions', 'Working Title Films']",Sony Pictures Releasing,2017-03-11,3.0,113.0,,English,34000000.0,226900000.0,20553320.0,R
Okja,Bong Joon-ho,"['Dede Gardner', 'Jeremy Kleiner', 'Lewis Taewan Kim', 'Dooho Choi', 'Seo Woo-sik', 'Bong Joon-ho', 'Ted Sarandos']","['Tilda Swinton', 'Paul Dano', 'Ahn Seo-hyun', 'Byun Hee-bong', 'Steven Yeun', 'Lily Collins', 'Yoon Je-moon', 'Shirley Henderson', 'Daniel Henshall', 'Devon Bostick', 'Choi Woo-shik', 'Giancarlo Esposito', 'Jake Gyllenhaal']",Tilda Swinton,Darius Khondji,"['Plan B Entertainment', 'Lewis Pictures', 'Kate Street Picture Company']","['Netflix', '(International)', 'Next Entertainment World', '(South Korea)']",2017-05-19,5.0,120.0,,,50000000.0,2000000.0,,Unknown
Despicable Me 3,"['Pierre Coffin', 'Kyle Balda']","['Chris Meledandri', 'Janet Healy']","['Steve Carell', 'Kristen Wiig', 'Trey Parker', 'Pierre Coffin', 'Miranda Cosgrove', 'Steve Coogan', 'Jenny Slate', 'Dana Gaier', 'Nev Scharrel', 'Julie Andrews']",Steve Carell,,"['Universal Pictures', 'Illumination']",Universal Pictures,2017-06-14,6.0,89.0,United States,English,80000000.0,1034999999.9999999,72434025.0,PG
The House,Andrew Jay Cohen,"[""Brendan O'Brien"", 'Andrew Jay Cohen', 'Joe Drake', 'Jessica Elbaum', 'Nathan Kahane', 'Will Ferrell', 'Adam McKay']","['Will Ferrell', 'Amy Poehler', 'Jason Mantzoukas', 'Nick Kroll', 'Allison Tolman', 'Michaela Watkins', 'Jeremy Renner']",Will Ferrell,Jas Shelton,"['New Line Cinema', 'Village Roadshow Pictures', 'Gary Sanchez Productions', 'Good Universe']",Warner Bros. Pictures,2017-06-30,6.0,88.0,United States,English,40000000.0,34200000.0,8724795.0,R
The Little Hours,Jeff Baena,"['Aubrey Plaza', 'Liz Destro']","['Alison Brie', 'Dave Franco', 'Kate Micucci', 'Aubrey Plaza', 'John C. Reilly', 'Molly Shannon']",Alison Brie,Quyen Tran,"['StarStream Media', 'Bow and Arrow Entertainment', 'Destro Films', 'Dublab Media', 'Productivity Media', 'Concourse Media', 'Exhibit Entertainment', 'Foton Pictures']","['Gunpowder & Sky (United States)', 'Universal Pictures (International)']",2017-01-19,1.0,90.0,United States,English,,1600000.0,56676.0,R
Inconceivable,Jonathan Baker,"['Jonathan Baker', 'Daniel Herther', 'Randall Emmett', 'George Furla']","['Gina Gershon', 'Faye Dunaway', 'Nicolas Cage', 'Nicky Whelan']",Gina Gershon,Brandon Cox,"['Grindstone Entertainment', 'Emmett/Furla/Oasis Films', 'INGENIOUS', 'JB Entertainment']",Lionsgate Premiere,2017-06-30,6.0,106.0,United States,English,12800000.0,,,R
2:22,Paul Currie,"['Bill Mechanic', 'Steve Hutensky', 'Paul Currie', 'Bruce Davey', 'Jodi Matterson']","['Michiel Huisman', 'Teresa Palmer', 'Sam Reid']",Michiel Huisman,David Eggby,"['Lightstream Pictures', 'Pandemonium Films', 'Walk The Walk Entertainment']",Magnet Releasing,2017-06-30,6.0,98.0,,English,,4600000.0,294.0,PG-13
A Ghost Story,David Lowery,"['Toby Halbrooks', 'James M. Johnston', 'Adam Donaghey']","['Casey Affleck', 'Rooney Mara']",Casey Affleck,Andrew Droz Palermo,"['Sailor Bear', 'Zero Trans Fat Productions', 'Ideaman Studios', 'Scared Sheetless']",A24,2017-01-22,1.0,92.0,United States,,,2000000.0,104030.0,R
Spider-Man: Homecoming,Jon Watts,"['Kevin Feige', 'Amy Pascal']","['Tom Holland', 'Michael Keaton', 'Jon Favreau', 'Gwyneth Paltrow', 'Zendaya', 'Donald Glover', 'Jacob Batalon', 'Laura Harrier', 'Tony Revolori', 'Bokeem Woodbine', 'Tyne Daly', 'Marisa Tomei', 'Robert Downey Jr.']",Tom Holland,Salvatore Totino,"['Columbia Pictures', 'Marvel Studios', 'Pascal Pictures']",Sony Pictures Releasing,2017-06-28,6.0,133.0,United States,English,175000000.0,880200000.0,117027503.0,PG-13
War for the Planet of the Apes,Matt Reeves,"['Peter Chernin', 'Dylan Clark', 'Rick Jaffa', 'Amanda Silver']","['Andy Serkis', 'Woody Harrelson', 'Steve Zahn']",Andy Serkis,Michael Seresin,"['Chernin Entertainment', 'TSG Entertainment']",20th Century Fox,2017-07-10,7.0,140.0,United States,English,150000000.0,490700000.0,56262929.0,PG-13
Wish Upon,John R. Leonetti,Sherryl Clark,"['Joey King', 'Ki Hong Lee', 'Sydney Park', 'Elisabeth Rohm', 'Ryan Phillippe']",Joey King,Michael Galbraith,['Busted Shark Productions'],"['Broad Green Pictures', 'Orion Pictures']",2017-07-14,7.0,90.0,United States,English,12000000.0,23500000.0,5467084.0,PG-13
Dunkirk,Christopher Nolan,"['Emma Thomas', 'Christopher Nolan']","['Fionn Whitehead', 'Tom Glynn-Carney', 'Jack Lowden', 'Harry Styles', 'Aneurin Barnard', ""James D'Arcy"", 'Barry Keoghan', 'Kenneth Branagh', 'Cillian Murphy', 'Mark Rylance', 'Tom Hardy']",Fionn Whitehead,Hoyte van Hoytema,"['Warner Bros. Pictures', 'Syncopy Inc.', 'RatPac-Dune Entertainment', 'Canal+', 'Ciné+', 'StudioCanal']",Warner Bros. Pictures,2017-07-13,7.0,106.0,,English,100000000.0,526900000.0,50513488.0,PG-13
